id,months_on_book,status,dpd,payment_amount
103890,59,Paid,0.0,64.82
107613,26,Paid,0.0,108.43
103343,46,Paid,0.0,95.36
112642,41,Paid,0.0,58.13
100447,40,Paid,0.0,32.26
102198,28,Late,7.2,77.11
106733,5,Late,18.4,97.18
102860,50,Paid,0.0,73.3
113427,7,Paid,0.0,53.1
101663,26,Late,6.8,54.34
102620,53,Paid,0.0,84.55
107139,31,Paid,0.0,58.23
109796,38,Paid,0.0,41.95
108018,33,Paid,0.0,130.83
102061,19,Paid,0.0,28.78
100659,10,Paid,0.0,47.2
102361,3,Late,0.4,144.93
108303,5,Paid,0.0,41.53
114667,43,Paid,0.0,211.48
102499,44,Paid,0.0,48.44
101081,57,Paid,0.0,155.33
110849,35,Paid,0.0,236.12
101483,16,Late,11.5,38.46
104752,7,Paid,0.0,104.86
110035,45,Paid,0.0,28.3
101856,6,Paid,0.0,104.6
101816,31,Paid,0.0,46.17
110991,13,Late,5.2,58.02
108768,1,Late,27.9,98.91
101138,13,Paid,0.0,48.73
103648,42,Paid,0.0,21.33
104581,43,Late,20.6,100.72
109003,36,Paid,0.0,39.65
113398,43,Paid,0.0,70.94
103254,12,Late,12.4,64.72
100281,25,Paid,0.0,40.93
108302,9,Paid,0.0,57.39
104546,41,Paid,0.0,92.9
114848,6,Late,28.1,27.0
108211,19,Paid,0.0,56.12
111368,28,Late,37.0,112.08
107052,55,Paid,0.0,43.35
114739,19,Paid,0.0,77.88
106974,2,Paid,0.0,81.45
100330,7,Paid,0.0,257.45
109168,28,Default,63.6,41.72
104111,44,Late,4.7,143.5
113377,25,Late,7.4,97.9
104324,22,Paid,0.0,195.78
102546,51,Paid,0.0,105.1
107661,53,Paid,0.0,65.33
114209,21,Paid,0.0,30.66
111046,45,Late,24.8,46.62
100234,16,Paid,0.0,89.24
101273,42,Paid,0.0,72.31
104032,45,Paid,0.0,103.09
110738,33,Default,37.9,33.07
114826,47,Default,54.9,39.81
110488,5,Paid,0.0,62.26
102580,35,Default,245.2,44.39
103791,51,Paid,0.0,78.17
102275,27,Paid,0.0,65.75
102640,35,Paid,0.0,90.02
100593,4,Paid,0.0,37.9
105083,58,Late,4.7,45.51
110395,20,Late,3.8,88.51
101376,24,Paid,0.0,66.11
109361,31,Paid,0.0,34.24
114856,18,Late,37.2,77.87
102042,36,Paid,0.0,63.21
112838,13,Paid,0.0,53.34
108029,52,Paid,0.0,108.71
111487,49,Paid,0.0,108.98
100919,35,Paid,0.0,92.76
104760,6,Paid,0.0,57.52
113272,14,Paid,0.0,34.27
101958,47,Paid,0.0,37.38
111455,37,Paid,0.0,107.55
112947,45,Paid,0.0,40.5
105220,43,Paid,0.0,74.81
114965,11,Default,149.6,77.2
105077,12,Paid,0.0,38.03
100244,42,Paid,0.0,57.24
111207,57,Paid,0.0,62.44
101381,12,Paid,0.0,79.11
109906,56,Paid,0.0,69.34
110401,49,Paid,0.0,28.85
109960,30,Written-off,261.8,160.46
105965,19,Paid,0.0,47.83
108229,39,Late,0.4,124.6
106465,10,Paid,0.0,23.15
109784,49,Paid,0.0,48.83
107322,45,Written-off,111.4,37.65
114290,49,Paid,0.0,49.92
110590,36,Paid,0.0,52.96
111937,14,Paid,0.0,34.85
106268,26,Paid,0.0,34.54
111664,25,Paid,0.0,40.95
110373,23,Paid,0.0,46.79
108966,57,Paid,0.0,54.31
102034,53,Written-off,141.5,110.56
103628,7,Default,39.2,45.76
108576,28,Paid,0.0,70.03
110172,9,Paid,0.0,54.16
107208,15,Paid,0.0,63.49
109520,29,Paid,0.0,43.18
103022,38,Paid,0.0,31.37
113538,54,Paid,0.0,33.99
100978,42,Paid,0.0,85.04
114380,40,Paid,0.0,64.11
114463,54,Paid,0.0,43.73
100579,39,Default,122.9,31.4
107436,48,Paid,0.0,169.5
110083,19,Paid,0.0,89.1
110693,20,Paid,0.0,52.63
102202,42,Late,17.6,159.39
107941,33,Paid,0.0,173.67
110904,35,Paid,0.0,71.65
101282,19,Paid,0.0,56.28
104490,22,Paid,0.0,69.82
108740,11,Late,21.9,106.11
107591,11,Paid,0.0,78.44
103427,5,Paid,0.0,51.63
107933,56,Paid,0.0,47.4
108686,32,Paid,0.0,31.86
100123,3,Late,67.3,100.54
107457,18,Paid,0.0,50.78
100601,42,Paid,0.0,44.57
113300,25,Paid,0.0,32.01
111324,6,Paid,0.0,40.06
105723,55,Paid,0.0,99.96
100183,8,Late,48.3,137.75
104763,18,Paid,0.0,45.49
109926,20,Paid,0.0,43.94
111377,19,Paid,0.0,79.05
102246,30,Paid,0.0,153.86
101583,40,Paid,0.0,43.6
104467,38,Paid,0.0,61.43
108821,40,Paid,0.0,58.53
109899,37,Late,19.7,164.6
100775,26,Paid,0.0,57.88
109969,10,Paid,0.0,35.93
105069,45,Paid,0.0,140.04
106708,54,Paid,0.0,41.29
112499,12,Default,80.0,99.18
105316,29,Paid,0.0,57.58
110689,2,Paid,0.0,47.82
111412,32,Late,2.9,41.68
112130,32,Late,9.6,81.13
101715,35,Default,43.5,30.84
114663,9,Paid,0.0,26.48
104696,17,Paid,0.0,64.95
107804,23,Paid,0.0,104.58
104312,27,Late,53.6,62.34
105729,1,Paid,0.0,20.65
106360,15,Default,49.2,60.24
113362,49,Paid,0.0,79.29
112925,21,Paid,0.0,72.78
106215,40,Late,0.1,38.34
107321,29,Paid,0.0,80.31
100800,13,Default,75.1,48.79
113033,5,Paid,0.0,38.22
108173,56,Default,102.4,64.33
109109,56,Paid,0.0,90.92
110200,50,Paid,0.0,92.1
103346,9,Paid,0.0,75.83
114559,27,Paid,0.0,80.49
102570,18,Late,11.9,62.02
101564,9,Late,38.9,94.84
106061,12,Default,85.0,53.22
103660,21,Paid,0.0,81.01
111838,42,Paid,0.0,22.96
109338,46,Paid,0.0,58.86
107956,16,Late,13.6,38.46
109813,26,Default,89.8,33.33
114257,3,Paid,0.0,49.63
103278,53,Paid,0.0,48.51
101485,37,Paid,0.0,100.87
107199,20,Paid,0.0,43.04
111520,35,Paid,0.0,52.11
102716,23,Paid,0.0,36.56
101607,34,Paid,0.0,80.25
110276,53,Paid,0.0,48.76
105852,22,Paid,0.0,67.67
103898,32,Paid,0.0,44.68
109784,4,Paid,0.0,33.34
113447,50,Paid,0.0,56.93
110674,59,Paid,0.0,63.74
103107,8,Paid,0.0,54.03
110609,37,Late,14.4,44.13
106821,5,Paid,0.0,27.54
110671,3,Paid,0.0,49.33
103966,42,Default,90.6,174.01
110022,51,Paid,0.0,87.41
107781,19,Paid,0.0,39.42
100855,24,Paid,0.0,78.11
109338,59,Written-off,91.0,154.5
112718,17,Paid,0.0,69.51
110415,56,Paid,0.0,51.47
112734,16,Paid,0.0,73.96
101624,15,Late,19.7,69.51
100788,24,Paid,0.0,80.56
109900,15,Paid,0.0,80.84
107107,2,Paid,0.0,97.44
110284,52,Late,36.3,44.81
114173,10,Paid,0.0,39.79
103375,9,Default,66.4,34.84
103683,29,Paid,0.0,85.03
103565,48,Paid,0.0,70.96
104624,33,Paid,0.0,64.11
109595,13,Paid,0.0,139.93
107940,53,Paid,0.0,88.68
108249,49,Paid,0.0,91.12
111306,14,Paid,0.0,99.94
113847,9,Paid,0.0,49.88
109650,11,Paid,0.0,78.78
103337,43,Paid,0.0,31.22
101562,13,Paid,0.0,234.68
110222,13,Paid,0.0,90.07
102289,25,Paid,0.0,142.33
112973,58,Paid,0.0,37.57
107512,52,Default,87.8,63.4
102859,19,Paid,0.0,24.01
103423,23,Default,151.0,68.33
105285,39,Late,10.9,183.0
109825,29,Paid,0.0,55.71
105022,5,Paid,0.0,42.75
100425,1,Paid,0.0,43.18
113041,47,Late,140.4,80.22
102728,40,Paid,0.0,54.59
104724,13,Late,62.7,31.16
109651,27,Paid,0.0,57.61
105253,37,Paid,0.0,286.98
100037,20,Default,254.8,43.13
113570,56,Paid,0.0,63.13
110887,32,Paid,0.0,20.02
112126,34,Late,1.0,48.33
102117,43,Default,75.7,93.82
100055,33,Paid,0.0,59.03
101864,11,Late,8.3,40.39
113153,24,Paid,0.0,62.02
101976,10,Paid,0.0,30.73
107332,14,Late,21.7,36.88
104936,23,Paid,0.0,64.95
103357,51,Paid,0.0,111.73
100885,55,Paid,0.0,184.38
108157,16,Paid,0.0,83.56
109403,5,Late,26.2,97.65
108783,5,Paid,0.0,81.36
111137,27,Paid,0.0,34.17
109704,54,Paid,0.0,96.31
108529,44,Paid,0.0,56.26
106199,48,Paid,0.0,29.81
113920,43,Paid,0.0,78.15
113702,19,Paid,0.0,109.78
108816,34,Paid,0.0,52.18
111664,26,Paid,0.0,38.59
105361,58,Paid,0.0,108.87
105429,17,Late,8.6,155.09
100255,5,Paid,0.0,133.53
104358,37,Paid,0.0,210.34
101817,24,Late,0.2,46.14
110191,49,Written-off,241.0,45.09
108685,43,Paid,0.0,75.28
101640,48,Paid,0.0,41.25
101024,53,Paid,0.0,39.53
103605,55,Late,0.3,44.1
114394,21,Paid,0.0,30.35
102437,16,Paid,0.0,29.95
102501,30,Default,102.5,49.68
100251,36,Late,9.3,40.46
111959,30,Late,1.3,84.26
109183,27,Paid,0.0,85.37
103506,29,Paid,0.0,152.47
107160,59,Paid,0.0,117.52
102021,41,Late,21.3,87.12
104785,24,Paid,0.0,67.34
105726,52,Paid,0.0,64.92
108205,18,Paid,0.0,32.62
113020,6,Paid,0.0,44.85
102505,36,Default,156.4,92.93
100615,48,Paid,0.0,105.3
105387,42,Paid,0.0,59.55
100809,19,Paid,0.0,34.06
102455,21,Paid,0.0,58.88
111584,39,Paid,0.0,58.74
101689,38,Paid,0.0,55.87
109323,1,Paid,0.0,64.3
104737,42,Paid,0.0,59.13
101013,29,Late,11.1,46.23
110038,57,Late,34.9,51.49
108013,59,Paid,0.0,36.4
107644,21,Paid,0.0,112.86
100998,27,Default,95.6,41.85
102869,58,Paid,0.0,48.16
107929,6,Late,25.2,69.57
103709,21,Paid,0.0,37.14
110714,57,Paid,0.0,77.73
103411,39,Late,31.0,57.99
100396,46,Late,1.3,70.99
112049,40,Late,19.4,46.19
113463,1,Late,28.7,95.49
112777,46,Paid,0.0,50.9
102119,8,Paid,0.0,76.1
103332,40,Paid,0.0,85.35
100229,11,Default,31.4,37.21
113033,41,Paid,0.0,218.86
101488,49,Default,34.1,138.3
104265,23,Late,67.9,87.76
109338,4,Paid,0.0,76.9
105735,26,Paid,0.0,164.83
111597,36,Paid,0.0,74.76
102053,23,Default,287.4,59.33
108613,33,Paid,0.0,56.3
114535,29,Default,382.9,101.8
109255,24,Paid,0.0,45.49
112715,7,Paid,0.0,20.0
113636,2,Paid,0.0,40.43
109873,36,Late,10.4,43.69
114263,27,Paid,0.0,43.47
101230,12,Default,355.6,42.18
114519,20,Late,30.1,44.39
114632,11,Paid,0.0,261.93
112525,13,Late,52.8,47.99
112832,6,Paid,0.0,201.2
105833,20,Paid,0.0,57.29
105990,27,Paid,0.0,101.46
108252,2,Paid,0.0,50.43
110200,8,Paid,0.0,132.77
106978,4,Paid,0.0,32.6
103856,29,Paid,0.0,110.93
102868,17,Paid,0.0,78.23
107956,48,Paid,0.0,185.66
101422,11,Late,20.3,135.11
110806,54,Paid,0.0,45.96
107856,22,Paid,0.0,78.89
101113,13,Late,61.5,53.05
100592,36,Paid,0.0,69.41
114093,34,Paid,0.0,34.56
100143,47,Paid,0.0,72.4
103860,43,Paid,0.0,77.16
104174,39,Late,35.3,38.58
101773,1,Default,42.6,41.32
103366,4,Late,35.1,90.29
110400,3,Paid,0.0,51.72
101377,1,Paid,0.0,127.59
107246,25,Late,26.5,139.9
110610,39,Paid,0.0,43.52
114827,18,Paid,0.0,79.95
105219,34,Paid,0.0,60.28
101895,5,Paid,0.0,50.7
100405,31,Paid,0.0,86.74
114770,22,Paid,0.0,89.36
111336,8,Paid,0.0,68.01
114460,24,Paid,0.0,77.68
114137,27,Paid,0.0,52.62
110582,57,Default,251.5,143.93
109986,57,Paid,0.0,59.61
108734,7,Paid,0.0,107.09
104788,28,Late,25.7,160.46
106487,23,Paid,0.0,56.38
112001,31,Paid,0.0,119.64
113005,51,Late,0.7,42.2
111643,47,Paid,0.0,70.18
104566,19,Default,77.8,77.98
108353,24,Paid,0.0,100.14
105016,17,Paid,0.0,171.2
100201,58,Late,35.4,102.48
112962,47,Late,7.1,401.86
110246,31,Paid,0.0,151.43
101375,55,Paid,0.0,23.81
104372,12,Paid,0.0,43.64
103676,59,Paid,0.0,55.97
103105,18,Paid,0.0,52.17
104465,49,Paid,0.0,82.59
113625,7,Default,34.3,49.35
101671,51,Paid,0.0,44.77
104008,52,Paid,0.0,86.8
113163,15,Paid,0.0,76.32
109943,24,Written-off,98.3,82.58
101612,22,Paid,0.0,57.7
104897,46,Late,35.6,59.44
109344,59,Paid,0.0,46.29
108381,19,Paid,0.0,39.1
100302,21,Paid,0.0,46.04
102224,49,Paid,0.0,119.22
102654,48,Paid,0.0,79.51
108075,16,Paid,0.0,63.86
114460,27,Paid,0.0,52.43
101620,32,Paid,0.0,82.03
100016,14,Late,4.5,100.92
112438,24,Late,11.1,55.39
113003,24,Paid,0.0,33.94
102779,2,Default,79.5,53.36
114801,8,Paid,0.0,32.71
111132,14,Paid,0.0,62.65
107605,44,Paid,0.0,130.23
104814,57,Paid,0.0,43.98
113211,4,Paid,0.0,62.8
106463,51,Paid,0.0,32.62
110966,45,Paid,0.0,80.63
101810,56,Paid,0.0,88.24
109323,57,Paid,0.0,112.8
100048,4,Late,16.8,94.86
101650,28,Default,149.6,35.89
103116,38,Paid,0.0,64.39
112583,19,Paid,0.0,77.53
103493,8,Paid,0.0,41.84
102244,29,Paid,0.0,26.9
114956,26,Paid,0.0,41.52
107933,28,Paid,0.0,57.77
114627,14,Default,145.6,47.75
102146,46,Paid,0.0,92.09
112391,16,Default,67.9,78.66
108804,40,Paid,0.0,40.83
109593,24,Paid,0.0,147.24
102405,23,Default,55.4,28.42
112722,38,Paid,0.0,94.42
114199,17,Default,125.5,79.28
111359,58,Paid,0.0,61.13
106895,38,Paid,0.0,68.79
102858,55,Late,25.6,24.26
112195,4,Paid,0.0,50.18
101995,3,Paid,0.0,91.62
109967,44,Paid,0.0,52.24
114462,57,Paid,0.0,138.39
104227,57,Paid,0.0,142.17
108659,9,Paid,0.0,104.64
113184,22,Paid,0.0,54.18
100206,3,Paid,0.0,68.34
111142,54,Late,56.0,73.03
112301,6,Default,50.7,61.65
111794,47,Paid,0.0,159.33
105969,17,Paid,0.0,47.12
102339,48,Paid,0.0,57.48
103759,12,Paid,0.0,86.35
111845,24,Paid,0.0,75.19
108637,15,Paid,0.0,62.15
108878,19,Default,83.8,139.76
101880,30,Paid,0.0,34.01
105037,11,Paid,0.0,57.79
106963,16,Written-off,124.0,93.32
100978,9,Paid,0.0,50.69
111910,20,Late,16.8,47.93
103992,2,Paid,0.0,297.63
112976,47,Default,71.6,45.62
102475,38,Paid,0.0,51.8
109192,13,Paid,0.0,103.12
105901,39,Paid,0.0,91.69
103887,56,Paid,0.0,84.75
101846,26,Paid,0.0,41.52
111238,46,Paid,0.0,67.41
106304,6,Paid,0.0,56.66
103238,8,Default,57.9,45.01
108537,57,Paid,0.0,55.68
114698,28,Paid,0.0,81.78
106738,12,Paid,0.0,78.07
101757,51,Late,7.5,56.02
107172,33,Paid,0.0,102.02
114790,33,Paid,0.0,108.98
110511,34,Paid,0.0,56.41
112826,53,Late,19.6,60.24
101997,25,Default,367.4,84.72
112915,42,Paid,0.0,126.0
101068,16,Paid,0.0,39.36
114074,27,Paid,0.0,70.92
100593,31,Paid,0.0,47.42
111146,11,Paid,0.0,77.82
102586,28,Paid,0.0,45.14
109326,41,Paid,0.0,59.8
105219,26,Paid,0.0,54.03
110024,52,Paid,0.0,64.9
112876,34,Default,50.8,245.86
108052,49,Paid,0.0,40.38
111010,26,Paid,0.0,41.64
100885,6,Paid,0.0,88.49
109547,8,Late,3.3,67.6
109072,6,Paid,0.0,104.4
113370,21,Paid,0.0,123.76
100472,56,Late,22.0,21.05
104221,11,Paid,0.0,43.2
106452,44,Default,39.5,56.84
111651,57,Paid,0.0,29.34
102372,24,Paid,0.0,36.39
108415,2,Paid,0.0,108.3
107295,40,Late,8.0,76.94
105717,57,Late,7.9,99.42
112467,38,Late,17.6,97.55
112401,14,Late,21.4,254.47
100499,29,Paid,0.0,55.48
101937,5,Paid,0.0,53.0
105584,37,Paid,0.0,91.76
100810,15,Paid,0.0,87.9
111249,19,Written-off,155.2,35.46
103171,2,Late,21.5,62.68
106194,18,Paid,0.0,122.77
101511,48,Paid,0.0,93.42
113068,47,Late,0.4,31.81
112833,36,Paid,0.0,88.16
105866,58,Late,10.4,59.92
103313,8,Default,61.9,59.1
111465,41,Paid,0.0,37.6
112367,57,Paid,0.0,24.83
103082,38,Paid,0.0,62.89
110518,10,Paid,0.0,39.85
107152,56,Paid,0.0,113.51
108466,53,Paid,0.0,101.08
112074,47,Paid,0.0,60.81
103555,5,Paid,0.0,124.18
105744,28,Late,2.4,53.97
109451,31,Paid,0.0,71.58
101841,41,Written-off,307.1,120.78
105325,13,Default,66.4,67.82
101606,11,Paid,0.0,70.1
108812,22,Paid,0.0,38.38
112438,53,Paid,0.0,54.8
100454,15,Paid,0.0,57.61
108316,55,Paid,0.0,52.54
100488,10,Paid,0.0,28.35
109373,37,Paid,0.0,37.86
103015,49,Paid,0.0,43.25
113629,37,Paid,0.0,97.7
104581,2,Late,1.7,77.82
100617,33,Paid,0.0,35.38
103519,23,Paid,0.0,32.69
104084,2,Late,23.0,40.44
111351,27,Paid,0.0,84.67
106365,12,Late,26.2,37.71
108547,46,Paid,0.0,35.4
109791,48,Paid,0.0,103.17
102489,24,Default,253.8,113.48
109579,7,Paid,0.0,48.95
109426,16,Paid,0.0,32.53
111410,59,Paid,0.0,139.85
107429,48,Paid,0.0,59.69
102824,5,Paid,0.0,42.68
102031,20,Paid,0.0,63.18
109028,20,Paid,0.0,45.49
101390,31,Late,13.1,133.82
105553,13,Paid,0.0,42.49
113649,48,Paid,0.0,83.8
112861,30,Paid,0.0,121.45
110791,59,Paid,0.0,103.82
102459,3,Late,7.8,35.33
107516,15,Paid,0.0,37.68
109649,6,Late,23.2,59.71
112574,53,Paid,0.0,58.67
113854,56,Paid,0.0,58.79
112205,8,Paid,0.0,123.99
106437,13,Paid,0.0,52.57
101671,32,Paid,0.0,50.29
101054,8,Paid,0.0,39.32
114107,5,Paid,0.0,58.07
111289,51,Paid,0.0,35.09
109345,28,Default,96.1,106.47
113357,1,Paid,0.0,276.43
102284,2,Paid,0.0,41.77
106668,59,Default,93.5,76.13
109588,27,Paid,0.0,86.43
107760,10,Paid,0.0,50.83
100123,34,Paid,0.0,71.46
106010,33,Paid,0.0,144.48
111512,35,Paid,0.0,99.85
108381,28,Paid,0.0,58.56
105299,30,Paid,0.0,62.11
107894,38,Paid,0.0,79.37
105950,29,Paid,0.0,92.36
107693,2,Paid,0.0,328.46
100907,43,Paid,0.0,188.37
107835,28,Paid,0.0,71.47
112123,2,Paid,0.0,63.5
108706,19,Paid,0.0,97.46
109512,10,Paid,0.0,70.56
106624,49,Paid,0.0,35.19
108610,25,Paid,0.0,43.81
102503,38,Paid,0.0,135.74
107853,18,Paid,0.0,82.18
101675,15,Paid,0.0,56.97
109929,16,Paid,0.0,64.65
102261,1,Late,9.4,56.33
106597,14,Paid,0.0,94.44
109310,7,Paid,0.0,100.4
105956,18,Paid,0.0,91.98
107664,17,Late,45.0,108.21
114883,19,Default,91.7,69.04
107543,50,Paid,0.0,75.64
102456,45,Written-off,149.8,27.56
111108,26,Paid,0.0,44.92
100877,54,Paid,0.0,27.82
113949,19,Paid,0.0,36.11
106789,28,Paid,0.0,48.93
109947,45,Default,70.4,52.54
106930,40,Late,1.7,43.1
107476,2,Paid,0.0,140.59
101864,17,Paid,0.0,36.9
113993,18,Paid,0.0,42.42
109133,33,Late,1.9,74.95
106277,36,Default,36.9,62.06
113772,14,Paid,0.0,74.13
100906,5,Late,48.8,41.66
108618,38,Late,37.6,126.71
107846,22,Paid,0.0,38.04
107882,34,Paid,0.0,59.25
109596,57,Paid,0.0,51.01
107234,6,Paid,0.0,59.92
114444,33,Default,97.3,157.56
112023,51,Paid,0.0,47.97
107072,49,Written-off,581.1,32.28
103285,28,Late,4.6,58.99
105834,20,Paid,0.0,64.83
105236,6,Paid,0.0,51.36
113973,36,Paid,0.0,21.23
110122,31,Paid,0.0,179.22
106463,39,Paid,0.0,57.96
104285,43,Written-off,421.8,93.35
106545,53,Paid,0.0,32.32
114826,17,Paid,0.0,48.59
108820,37,Paid,0.0,57.21
107192,51,Paid,0.0,47.66
114375,22,Paid,0.0,63.06
111822,53,Paid,0.0,102.83
101403,18,Paid,0.0,70.78
113993,4,Paid,0.0,60.83
108251,37,Paid,0.0,96.23
111419,40,Paid,0.0,29.53
109490,38,Paid,0.0,157.49
109248,26,Paid,0.0,34.91
109284,8,Paid,0.0,117.07
111108,59,Paid,0.0,49.25
103754,32,Paid,0.0,72.43
105857,52,Paid,0.0,99.92
114425,51,Paid,0.0,74.22
109406,47,Paid,0.0,45.93
106345,9,Paid,0.0,43.41
109539,1,Paid,0.0,40.95
101884,25,Paid,0.0,33.56
112856,27,Paid,0.0,148.46
101230,17,Late,50.0,92.12
107246,57,Paid,0.0,77.2
108962,54,Written-off,96.3,35.08
103674,50,Paid,0.0,33.84
104346,6,Paid,0.0,29.03
114664,48,Default,58.6,61.61
111339,54,Paid,0.0,43.46
110639,55,Written-off,90.4,57.52
106224,26,Late,65.6,77.25
113081,16,Paid,0.0,32.59
105433,1,Paid,0.0,155.63
109230,58,Paid,0.0,68.56
107637,41,Late,0.5,71.01
103463,15,Paid,0.0,58.45
112923,54,Written-off,287.3,32.29
104601,57,Paid,0.0,173.21
108254,53,Paid,0.0,47.51
104838,53,Paid,0.0,46.43
108617,46,Late,34.1,61.55
101744,38,Paid,0.0,64.36
100812,57,Paid,0.0,54.75
103687,43,Paid,0.0,93.34
105272,25,Paid,0.0,42.77
101410,15,Paid,0.0,89.39
104388,51,Paid,0.0,283.29
108454,26,Paid,0.0,63.76
103114,20,Paid,0.0,67.08
111584,24,Paid,0.0,39.35
100703,39,Paid,0.0,54.92
100600,44,Paid,0.0,40.16
100374,56,Paid,0.0,76.22
113258,3,Paid,0.0,226.83
108073,8,Late,6.1,48.73
111643,26,Paid,0.0,99.88
103600,42,Paid,0.0,49.08
113972,16,Written-off,265.2,74.67
109601,51,Paid,0.0,44.63
112646,5,Paid,0.0,27.77
110896,56,Default,107.1,73.43
112861,12,Paid,0.0,50.43
111399,46,Default,45.0,49.13
109361,17,Paid,0.0,38.54
113493,20,Paid,0.0,67.56
107047,29,Paid,0.0,157.58
103784,34,Late,35.0,98.89
109220,13,Paid,0.0,60.39
110625,34,Paid,0.0,106.36
110265,10,Paid,0.0,27.12
112890,24,Written-off,144.2,69.29
100477,34,Paid,0.0,91.0
102444,7,Late,7.2,48.78
114534,39,Paid,0.0,46.57
108474,20,Paid,0.0,128.93
100052,58,Paid,0.0,51.98
111331,27,Paid,0.0,71.73
110609,56,Paid,0.0,34.15
100994,59,Paid,0.0,110.52
102475,29,Paid,0.0,32.07
114385,7,Paid,0.0,46.36
100916,16,Paid,0.0,71.26
101752,47,Paid,0.0,44.16
113207,14,Default,105.0,80.95
109909,20,Default,142.5,77.37
111405,19,Paid,0.0,39.51
113590,56,Paid,0.0,68.9
110217,21,Paid,0.0,100.93
109732,5,Paid,0.0,75.32
102746,17,Paid,0.0,77.55
110242,53,Default,116.9,56.92
103091,2,Paid,0.0,124.36
104019,35,Paid,0.0,87.07
104461,34,Paid,0.0,54.65
113067,36,Paid,0.0,60.18
105704,23,Paid,0.0,66.51
107581,8,Late,1.6,28.13
100894,30,Paid,0.0,50.07
113568,25,Paid,0.0,55.63
106637,13,Paid,0.0,73.76
100627,43,Paid,0.0,64.46
102288,21,Paid,0.0,40.67
114804,47,Default,130.7,54.21
114075,56,Paid,0.0,61.84
107251,40,Late,11.2,196.03
108942,38,Paid,0.0,68.52
104944,21,Paid,0.0,36.21
108606,51,Paid,0.0,62.12
105632,56,Default,139.5,85.22
100314,28,Paid,0.0,43.97
104799,38,Paid,0.0,45.79
101822,49,Paid,0.0,92.43
100186,40,Paid,0.0,165.21
101177,23,Paid,0.0,123.91
111988,36,Default,103.3,50.61
108547,35,Paid,0.0,25.65
106906,19,Late,13.7,40.76
103868,40,Paid,0.0,56.62
104388,9,Paid,0.0,73.0
109224,12,Late,20.6,51.82
103187,11,Default,55.0,74.83
100035,32,Paid,0.0,69.06
104959,25,Paid,0.0,33.73
112850,45,Paid,0.0,67.39
105203,35,Paid,0.0,33.17
103231,36,Paid,0.0,81.56
103235,39,Paid,0.0,41.68
113029,43,Paid,0.0,65.71
101730,32,Paid,0.0,104.15
107548,37,Late,41.2,62.82
102056,25,Default,182.9,43.69
113814,13,Paid,0.0,50.96
109119,55,Paid,0.0,43.8
103362,6,Paid,0.0,45.63
105328,41,Late,24.3,69.53
114260,44,Paid,0.0,96.86
111827,33,Paid,0.0,37.54
104689,46,Paid,0.0,182.17
107711,33,Paid,0.0,53.32
100176,47,Paid,0.0,73.52
111165,36,Paid,0.0,60.06
106672,10,Late,98.4,78.93
111366,38,Late,0.7,44.8
105582,7,Paid,0.0,64.41
110363,22,Paid,0.0,25.75
111363,40,Paid,0.0,157.64
110194,21,Paid,0.0,33.25
100307,56,Paid,0.0,92.95
109547,44,Paid,0.0,51.06
113546,25,Paid,0.0,23.81
107466,27,Paid,0.0,140.71
114992,17,Paid,0.0,54.49
114273,45,Late,9.4,66.26
103380,54,Paid,0.0,56.93
105915,59,Late,42.8,46.4
105623,22,Paid,0.0,53.42
114299,26,Paid,0.0,53.71
102596,39,Paid,0.0,101.55
107160,45,Paid,0.0,147.07
106998,39,Paid,0.0,78.59
106716,20,Paid,0.0,58.46
113889,37,Paid,0.0,50.74
114445,34,Paid,0.0,47.59
109104,1,Default,219.5,48.03
114956,52,Default,160.7,43.83
103348,44,Paid,0.0,32.36
109211,23,Paid,0.0,33.61
112417,53,Paid,0.0,54.6
107585,33,Default,39.2,32.75
112057,10,Paid,0.0,100.31
114460,55,Paid,0.0,33.51
113641,31,Late,13.2,63.49
101205,56,Paid,0.0,81.14
105676,28,Paid,0.0,86.82
106163,28,Paid,0.0,59.33
106891,53,Paid,0.0,74.88
111539,48,Paid,0.0,44.72
113851,51,Written-off,143.6,86.8
105417,44,Paid,0.0,81.34
101745,56,Default,94.5,41.54
114928,49,Paid,0.0,45.87
114650,20,Paid,0.0,38.85
114804,40,Paid,0.0,34.89
112300,59,Paid,0.0,88.62
106246,28,Paid,0.0,29.4
104740,8,Default,171.9,29.17
100115,23,Paid,0.0,55.05
110887,39,Paid,0.0,48.44
109962,22,Paid,0.0,177.74
103808,23,Paid,0.0,101.28
108981,3,Late,3.9,55.74
103247,13,Paid,0.0,38.46
103013,11,Paid,0.0,26.31
105387,51,Paid,0.0,64.51
106076,14,Paid,0.0,108.32
105076,45,Paid,0.0,82.3
103935,52,Paid,0.0,81.59
107237,58,Paid,0.0,107.32
108453,27,Paid,0.0,55.29
108964,8,Paid,0.0,50.68
106345,51,Late,7.8,63.57
113169,21,Paid,0.0,63.35
102919,51,Paid,0.0,40.75
105637,29,Late,2.9,44.65
106371,59,Paid,0.0,47.12
114973,38,Paid,0.0,82.22
113038,17,Paid,0.0,58.78
111732,14,Written-off,285.2,30.31
111782,42,Late,11.2,53.74
114323,26,Paid,0.0,173.77
100538,39,Paid,0.0,96.14
107145,38,Paid,0.0,159.79
108366,8,Paid,0.0,66.02
109521,7,Paid,0.0,20.0
109661,41,Late,8.2,30.22
113895,14,Paid,0.0,102.43
114819,23,Paid,0.0,36.06
