id,bureau_score,num_of_accounts,num_of_open_accounts,total_debt,delinquent_accounts
114588,625.0,5,4,4225.65,0
111946,606.0,7,6,13410.64,1
114606,613.0,2,1,2939.25,0
106538,611.0,5,2,20186.87,0
101504,598.0,2,2,31980.03,0
109562,572.0,3,1,21191.99,1
112334,660.0,7,6,31927.71,0
106307,610.0,2,1,16418.44,1
100458,,0,0,24014.11,0
106788,612.0,4,2,17855.64,3
111108,655.0,6,5,9816.75,0
105758,700.0,4,2,13716.28,0
105764,667.0,5,3,0.0,0
108069,540.0,1,1,41428.09,0
105652,524.0,3,2,11886.59,0
109879,605.0,2,1,42800.32,0
104107,620.0,5,4,59654.32,0
109216,512.0,1,0,41020.97,0
100462,608.0,5,1,33454.83,0
113568,697.0,6,4,26455.38,0
106565,648.0,5,4,7849.0,0
105005,568.0,6,1,30860.65,0
111481,819.0,9,1,9969.24,0
106746,721.0,5,3,36819.38,0
110325,613.0,5,3,16245.2,0
101560,737.0,14,6,44846.33,0
111010,483.0,2,1,26679.68,0
102458,636.0,4,2,20930.26,0
102595,643.0,2,1,2996.59,0
106167,599.0,5,2,39125.58,0
105223,546.0,2,2,55541.44,1
114007,695.0,7,3,18623.13,0
106515,568.0,1,1,35533.67,1
109155,552.0,0,0,17583.06,0
108324,632.0,5,2,41344.78,0
108061,582.0,6,4,11132.61,0
106890,658.0,3,1,23346.22,1
102326,652.0,3,3,6331.86,0
105861,596.0,4,1,45501.57,0
108277,747.0,9,1,0.0,0
112997,634.0,5,2,16686.46,0
112855,531.0,4,3,47174.15,1
110545,595.0,1,0,28236.03,0
112154,614.0,4,2,6065.85,0
109329,599.0,4,3,19944.13,0
105582,598.0,4,2,17257.31,0
114764,766.0,8,5,15718.44,0
103836,567.0,3,1,25895.61,0
106113,732.0,6,3,25113.71,0
102639,587.0,3,2,17141.94,0
113908,647.0,13,8,3531.31,0
101118,631.0,4,2,28717.9,0
100967,610.0,3,3,32948.66,0
107383,628.0,2,1,4414.26,0
112629,705.0,4,3,27407.11,0
106936,517.0,2,1,12111.92,0
114183,727.0,9,7,20523.27,0
106195,610.0,5,2,4479.2,0
109970,539.0,0,0,51272.68,0
106235,746.0,4,0,9819.98,0
107834,537.0,3,2,167339.33,1
110854,519.0,4,1,20448.92,1
107734,618.0,5,2,114.19,1
112676,583.0,2,1,8796.29,0
107233,779.0,9,4,6833.14,0
100793,465.0,1,1,28349.15,1
108505,714.0,6,2,27016.05,0
101753,564.0,6,3,69458.72,1
103001,564.0,4,2,10808.62,2
109151,,0,0,72820.03,0
101913,572.0,5,3,71573.4,0
109823,512.0,3,2,21974.67,2
101761,658.0,10,1,35106.98,0
100347,606.0,3,1,38125.19,0
104036,478.0,0,0,16099.14,0
107334,472.0,0,0,5690.45,0
109062,565.0,4,1,29188.54,0
101055,596.0,1,0,11807.18,0
104594,773.0,7,4,19486.04,0
113762,554.0,6,2,5757.64,0
113639,727.0,4,2,8962.36,0
102328,,0,0,24250.56,0
104779,525.0,4,3,13146.23,0
112297,643.0,4,0,22197.43,0
103373,755.0,4,1,15487.71,0
105586,669.0,5,3,7817.91,0
107591,814.0,11,1,2822.25,0
106600,726.0,7,5,11382.67,0
108298,562.0,3,1,30158.95,1
102307,423.0,2,1,42056.84,1
105367,546.0,2,0,77418.31,0
105013,790.0,8,2,6327.48,0
106704,480.0,4,2,35348.69,3
107143,550.0,3,1,29140.21,0
104167,630.0,12,11,14211.01,1
102488,609.0,10,5,39649.15,0
108814,499.0,1,1,27698.43,1
105739,472.0,2,1,9232.17,1
103090,652.0,6,1,14433.39,0
103676,679.0,8,3,18510.18,0
114674,474.0,1,1,7751.65,1
109284,664.0,4,4,11271.73,0
101066,710.0,6,3,79545.15,0
104042,645.0,6,0,14984.79,0
107736,427.0,2,1,31891.99,0
108056,474.0,2,1,56091.88,2
110558,464.0,3,2,18879.12,1
108118,653.0,4,2,15478.68,0
108719,783.0,6,4,17858.45,0
105147,,0,0,94915.87,0
102083,447.0,2,1,32914.81,1
105552,592.0,4,3,23653.37,0
101325,692.0,5,2,22905.0,0
109532,645.0,8,4,18982.44,0
114142,728.0,10,2,4474.22,0
113943,509.0,1,1,35238.09,0
111463,631.0,6,4,34137.04,0
101274,636.0,5,1,11349.89,0
109529,537.0,8,5,16471.19,0
103692,578.0,5,3,4233.1,0
109401,564.0,2,1,15284.86,0
110037,706.0,7,1,8804.43,0
101588,621.0,3,1,38111.04,0
109721,766.0,3,1,17470.6,0
101473,657.0,10,5,15774.92,0
108982,408.0,2,0,55050.31,0
114255,687.0,8,5,40272.58,0
102994,519.0,2,1,19236.54,0
114344,686.0,6,1,4576.1,0
112119,603.0,4,3,17153.44,0
102358,553.0,1,1,11617.03,1
103400,704.0,2,1,39593.55,0
100147,546.0,5,3,33747.33,0
110014,534.0,3,3,24549.94,0
111359,577.0,4,3,48585.74,1
108098,561.0,4,1,32354.82,0
114902,711.0,6,3,6003.79,0
107611,517.0,2,2,23519.4,2
106501,,0,0,161919.19,0
107914,451.0,0,0,10870.9,0
113236,565.0,6,3,14006.9,0
105831,627.0,2,1,37414.18,0
112341,537.0,4,3,16769.67,1
102780,807.0,6,5,1291.19,0
111653,577.0,6,5,5832.32,0
100541,477.0,3,3,37916.45,2
113579,678.0,3,2,33569.82,0
103074,662.0,6,3,23065.05,0
109032,740.0,6,0,23518.82,0
110656,588.0,5,2,41769.72,0
110563,539.0,1,1,44579.58,1
104193,,0,0,14287.01,0
106013,511.0,3,2,69482.74,3
106816,686.0,3,2,28365.7,0
110707,654.0,3,2,4872.03,0
111723,451.0,1,0,24435.69,1
100243,539.0,3,2,44437.04,2
111976,518.0,3,3,3403.9,1
109074,565.0,2,1,17710.14,0
102387,544.0,4,1,68806.62,0
114526,602.0,4,1,14011.9,1
106885,497.0,1,0,27964.46,1
100234,800.0,9,4,20231.32,0
104534,737.0,6,3,7640.1,0
114735,713.0,6,2,4738.72,0
105503,552.0,4,3,24037.8,1
103474,729.0,5,3,10261.14,0
106604,616.0,7,3,50319.43,0
103473,654.0,5,2,60730.17,0
110266,487.0,3,2,21450.04,2
102131,524.0,4,1,20365.14,2
105854,644.0,6,5,53825.87,1
103018,577.0,7,4,13328.37,0
106712,631.0,6,4,24106.27,0
103663,580.0,4,3,20530.77,2
103712,619.0,2,1,3937.05,0
110173,526.0,1,1,37097.04,0
114663,598.0,6,2,10081.83,0
108510,488.0,3,2,26728.44,0
100148,699.0,6,3,11300.88,0
105487,447.0,2,1,51369.9,1
102696,657.0,6,2,29547.2,0
102081,457.0,1,0,22739.96,1
112631,529.0,5,1,30284.6,1
109474,728.0,5,2,20026.52,0
100534,537.0,1,1,93030.7,1
106679,627.0,9,7,7072.47,0
104272,413.0,0,0,44293.76,0
103520,657.0,6,1,10685.62,0
100561,575.0,10,8,17940.55,1
106413,762.0,13,5,0.0,0
101502,613.0,4,1,51809.93,1
101164,690.0,6,1,2386.11,0
114390,514.0,6,2,17380.26,2
113129,729.0,9,5,11081.58,0
108257,767.0,5,0,136.3,0
111714,524.0,3,2,17523.77,1
112792,560.0,2,1,20861.77,2
100891,699.0,3,2,7158.28,0
101653,531.0,3,1,40555.86,0
105336,630.0,3,1,33067.6,0
104067,566.0,2,1,17340.18,1
100740,695.0,4,3,29935.88,0
106706,576.0,3,1,21306.07,1
114453,640.0,3,2,68203.19,1
110137,629.0,4,2,2744.77,0
113367,484.0,3,2,7682.5,1
101565,536.0,1,0,30524.56,1
102771,663.0,4,3,9125.28,0
101627,504.0,2,1,3450.99,1
103978,655.0,7,2,15745.23,0
110253,725.0,7,4,4249.32,0
113649,695.0,5,2,11867.77,0
109240,580.0,1,1,13268.56,0
109105,722.0,7,0,13137.95,0
102057,675.0,7,2,4524.53,0
112107,552.0,5,2,4940.78,0
109040,508.0,3,3,83836.44,2
111030,673.0,5,0,3266.84,0
103055,630.0,6,1,11459.88,0
113732,810.0,10,6,26812.14,0
102726,566.0,1,0,21784.03,0
112711,635.0,3,2,20607.85,0
105677,537.0,8,3,56739.49,0
114937,554.0,4,1,14282.01,0
106440,600.0,4,2,22727.42,0
105591,544.0,7,2,13437.32,1
107211,507.0,2,1,13423.28,0
112924,419.0,2,1,4987.99,1
109538,490.0,5,4,35303.51,0
110956,623.0,4,3,5682.45,0
107635,518.0,5,5,16354.35,1
110622,674.0,4,1,12779.69,0
114313,640.0,3,0,22763.22,0
101450,664.0,4,3,11205.79,0
102609,713.0,3,1,10759.15,0
107924,705.0,6,4,5026.94,0
109134,836.0,6,4,0.0,0
103957,673.0,9,4,124176.82,0
100047,571.0,1,1,6474.34,0
101152,767.0,7,2,15452.61,0
114583,557.0,5,3,8496.08,1
111154,675.0,7,5,8977.87,0
104413,669.0,1,1,10930.57,0
100213,532.0,2,1,35433.69,2
102588,634.0,6,2,39988.15,0
104419,605.0,3,3,17779.52,0
113767,638.0,6,2,26133.25,0
106204,531.0,5,4,20671.51,0
111607,586.0,7,5,43582.89,0
100896,556.0,2,1,31875.44,0
113365,680.0,10,9,5232.57,0
111974,580.0,5,3,27953.3,0
111485,651.0,9,3,39954.62,0
103569,562.0,8,3,29982.63,0
107739,557.0,4,2,17040.92,1
110093,545.0,2,1,10459.16,0
104760,630.0,2,0,49819.14,1
106849,625.0,3,1,0.0,0
104486,590.0,2,0,7732.62,0
104140,650.0,3,2,0.0,1
107129,450.0,4,4,30634.7,0
104533,567.0,3,1,0.0,0
101479,701.0,9,2,3327.67,0
104723,625.0,3,1,23041.59,0
102933,573.0,5,3,37922.61,0
109559,427.0,1,1,28993.55,1
112144,650.0,3,2,59566.78,0
106399,565.0,5,3,45963.52,0
109926,563.0,8,4,34468.36,3
100324,598.0,6,4,45260.27,0
100086,640.0,4,2,9105.39,0
110775,900.0,6,0,5800.01,0
107801,735.0,4,2,23534.42,0
106820,617.0,4,2,1825.68,0
111934,644.0,5,1,22985.33,0
100679,638.0,4,1,11582.11,0
109704,751.0,8,2,1093.85,0
106429,641.0,3,1,12329.91,0
108579,590.0,3,1,22481.68,0
106128,430.0,1,1,19817.98,1
105690,633.0,6,0,46731.35,0
103744,548.0,4,3,36935.14,0
111947,675.0,9,6,24085.12,0
111836,516.0,1,0,40371.99,1
103313,,0,0,25151.96,0
103094,513.0,5,4,16804.59,2
111119,708.0,5,2,1283.28,0
103391,733.0,10,4,27048.42,0
114590,719.0,4,3,8831.25,0
113414,647.0,4,3,1915.35,0
108227,674.0,5,2,19375.68,0
101858,661.0,4,3,21494.32,0
102151,445.0,2,1,32259.79,2
111908,619.0,6,2,2904.87,0
110597,682.0,6,5,26815.55,0
105314,816.0,9,3,14485.67,0
111550,667.0,6,3,32545.0,0
109547,728.0,5,1,55666.17,0
105754,530.0,2,0,18485.04,0
110083,634.0,5,4,16456.56,0
113735,731.0,5,2,18973.38,0
108281,566.0,2,1,14337.8,1
106130,616.0,7,3,18545.26,0
103800,648.0,4,2,23161.95,0
100567,656.0,10,5,19416.92,0
106246,638.0,5,1,24983.94,0
113248,557.0,3,2,67258.4,2
110722,581.0,3,2,22717.4,2
101607,635.0,7,5,11112.28,1
101421,519.0,4,2,29626.09,0
107298,692.0,4,2,2279.33,0
108074,501.0,2,0,21004.01,0
111355,615.0,2,1,13201.99,1
109182,524.0,3,3,16520.72,2
101978,679.0,4,3,21449.3,0
104575,559.0,3,2,12712.33,0
109552,451.0,3,2,20904.19,0
113514,546.0,3,2,14287.02,0
109702,552.0,2,1,28705.37,2
110837,558.0,7,2,94895.33,2
103294,876.0,5,2,9130.41,0
106383,601.0,5,2,6099.65,0
111445,472.0,2,2,43216.94,1
109871,590.0,2,1,26891.49,0
113941,694.0,10,4,24360.74,0
108205,680.0,5,3,12805.59,0
104744,639.0,4,2,10681.49,0
100745,428.0,1,1,16108.03,1
107606,501.0,4,1,55981.75,1
112326,607.0,4,2,16718.1,0
105616,612.0,6,3,28494.51,0
100949,629.0,4,2,9038.16,0
104467,677.0,4,2,13225.55,0
108001,781.0,8,2,0.0,0
108465,532.0,3,3,41784.13,0
102716,607.0,3,0,56668.22,0
112973,616.0,4,2,9382.55,0
102189,510.0,1,0,30385.47,1
106453,642.0,1,1,22947.65,0
106564,741.0,8,4,17844.21,0
111769,632.0,4,3,14751.02,0
109255,596.0,7,2,10191.88,1
105569,491.0,2,1,42974.98,1
110077,660.0,7,6,37196.2,0
113560,594.0,4,3,25535.19,1
107268,621.0,2,2,27452.85,0
104346,810.0,13,10,0.0,0
106557,704.0,6,4,36050.55,0
105431,672.0,4,2,11188.51,0
102806,516.0,5,4,20423.07,3
101015,748.0,2,1,14657.06,0
113959,690.0,7,3,33431.24,0
114549,605.0,1,1,27538.04,0
105311,683.0,4,3,14411.41,0
107978,763.0,6,4,14834.85,0
102889,382.0,0,0,20078.02,0
112581,552.0,4,1,43775.69,2
109111,564.0,5,2,17503.18,0
108347,537.0,0,0,18976.71,0
113572,504.0,1,0,41385.73,1
107701,521.0,6,1,8194.83,0
109865,503.0,4,3,17488.08,0
106225,675.0,8,1,0.0,0
107538,601.0,2,1,35119.75,0
101414,744.0,7,2,21980.01,0
114487,387.0,1,1,58455.16,1
106481,567.0,5,0,11834.63,0
104554,528.0,5,4,30042.63,1
110780,634.0,2,1,21187.33,0
103648,670.0,6,3,5600.72,0
108016,521.0,3,1,26789.16,1
110570,741.0,6,5,0.0,0
104088,402.0,3,2,19722.88,1
100153,504.0,3,1,24240.57,1
103175,447.0,4,3,59823.73,0
106350,573.0,6,1,22708.33,0
103102,717.0,8,2,14038.13,0
105868,429.0,3,1,41204.27,1
106270,654.0,10,3,10909.93,0
100418,530.0,1,0,13331.65,0
100777,581.0,5,3,18004.2,1
109071,499.0,2,1,35947.5,0
114172,575.0,7,5,16747.55,1
110989,433.0,4,2,40395.93,2
108556,586.0,4,3,25428.86,0
100102,539.0,7,5,24792.85,0
114495,741.0,4,1,7282.5,0
102113,649.0,3,2,53879.8,0
110895,525.0,3,2,82346.16,2
105039,468.0,2,1,14860.42,0
113231,780.0,6,2,13713.25,0
101581,575.0,3,1,15315.53,0
108296,768.0,4,1,15131.76,0
105156,528.0,2,2,32863.54,1
108761,412.0,0,0,32447.69,0
107993,649.0,7,4,18315.81,0
100588,531.0,3,1,28946.06,0
113558,660.0,1,0,17650.59,0
101668,600.0,3,1,17635.92,0
105381,633.0,4,3,32833.25,0
113077,441.0,1,0,14825.75,0
102141,656.0,7,1,13025.69,0
111420,840.0,5,0,17682.56,0
110471,585.0,2,1,21552.15,0
100669,532.0,3,2,32574.3,0
104542,567.0,3,1,31786.09,0
114857,560.0,3,2,7708.29,2
110088,619.0,7,5,66324.84,0
114236,613.0,6,2,17314.89,1
113862,716.0,7,4,48203.09,0
109326,675.0,6,4,26698.48,0
103258,563.0,2,1,0.0,1
109543,573.0,4,3,21418.66,1
113041,526.0,3,2,22456.01,3
101935,750.0,5,1,4124.4,0
103350,764.0,11,7,74927.52,0
113618,509.0,1,0,25880.64,1
100229,710.0,6,2,0.0,0
112306,546.0,3,1,23421.04,3
101870,504.0,1,1,10752.39,0
108633,683.0,2,1,23179.95,0
107495,643.0,7,2,6308.42,0
103227,553.0,2,1,10006.44,2
111431,548.0,3,0,36908.31,1
104579,502.0,5,2,32234.81,1
110709,,0,0,60129.99,0
111581,768.0,4,2,0.0,0
111830,784.0,7,3,11267.55,0
107839,515.0,2,2,16263.96,1
108540,743.0,9,8,4847.5,0
105261,633.0,1,0,32869.31,1
112011,781.0,10,3,12856.65,0
109028,661.0,8,2,11234.38,0
113912,642.0,8,5,111842.22,0
114141,669.0,4,1,37575.63,0
114740,762.0,8,2,4193.0,0
114211,617.0,3,2,21521.29,0
109361,664.0,6,0,34813.92,0
105920,662.0,2,0,8397.35,0
100206,577.0,0,0,44341.82,0
110302,675.0,2,1,34971.68,0
108957,568.0,3,1,24985.48,0
110394,723.0,3,2,20119.69,0
101955,598.0,3,1,35622.94,0
111166,624.0,2,1,34706.21,0
101578,561.0,2,0,29495.82,0
104300,655.0,5,1,47594.09,0
105235,730.0,3,2,43924.17,0
112949,531.0,2,1,37582.26,0
114445,669.0,5,1,42932.96,0
111208,551.0,3,2,3283.6,0
114792,475.0,1,0,43780.73,1
107299,620.0,2,1,36060.02,1
113960,752.0,8,1,28578.34,0
105422,,0,0,11526.32,0
111573,578.0,4,1,10794.76,0
111696,540.0,1,0,21740.45,0
107947,,0,0,20265.21,0
110578,623.0,9,3,22792.14,0
109461,590.0,6,3,36990.21,0
109715,711.0,7,5,5078.79,1
111200,698.0,8,5,40461.34,0
106396,674.0,1,1,17274.19,0
105041,644.0,7,2,6352.91,0
107419,491.0,2,1,19867.98,0
107593,724.0,6,3,22425.18,0
101876,561.0,7,3,23823.37,0
105055,692.0,3,1,6113.72,0
113804,755.0,6,5,12611.88,0
102266,,0,0,41719.64,0
102493,448.0,4,1,47056.66,1
101431,300.0,1,1,15023.05,1
109680,653.0,3,2,18266.37,0
108790,568.0,6,1,72008.4,0
105407,506.0,1,1,37619.12,0
111826,554.0,4,1,29162.05,1
103245,533.0,3,1,38062.53,1
101873,788.0,5,2,0.0,0
114804,663.0,3,1,9016.28,0
103429,758.0,4,1,11057.6,0
104448,642.0,4,3,17648.36,0
113722,544.0,1,0,67974.98,1
114644,644.0,3,0,5001.77,0
110031,506.0,2,1,140704.57,0
108636,590.0,2,0,27492.72,0
110534,420.0,2,1,55875.33,2
107173,771.0,7,5,8119.07,0
105905,582.0,5,2,22483.97,0
109985,524.0,4,1,55220.62,0
107518,549.0,4,1,26733.15,0
110832,480.0,0,0,13738.05,0
106163,646.0,3,2,10831.15,0
100678,494.0,3,2,50498.32,2
106660,737.0,6,5,16793.97,0
102135,545.0,3,3,8946.6,0
100753,569.0,3,1,9541.94,2
104195,572.0,0,0,16267.08,0
112530,561.0,1,1,50274.69,0
105553,618.0,3,2,17189.88,0
107568,751.0,3,2,937.58,0
104328,783.0,6,1,3701.21,0
107112,658.0,2,1,21451.94,0
102254,647.0,2,1,58050.08,0
111198,505.0,0,0,19812.24,0
103144,742.0,4,1,23547.61,0
112793,801.0,5,4,18738.43,0
109910,557.0,6,5,33178.69,1
102630,649.0,2,2,13207.46,0
113562,521.0,2,0,16577.3,2
101391,612.0,8,7,39707.31,1
102349,578.0,5,2,12996.78,1
112883,471.0,3,2,7817.13,2
100837,584.0,8,3,14051.19,0
114963,606.0,2,1,42581.94,1
101448,,0,0,57615.56,0
110972,547.0,3,2,16174.31,1
104022,671.0,3,2,10232.87,0
112424,498.0,1,1,44794.67,1
109244,,0,0,26171.08,0
111212,644.0,7,5,14616.02,0
113536,627.0,4,3,30077.52,0
105612,803.0,11,6,0.0,0
104801,554.0,3,1,43949.75,0
109019,539.0,2,2,25676.97,1
105424,480.0,1,0,64225.69,1
104561,700.0,5,3,15073.2,0
102241,656.0,6,3,25679.17,0
102422,619.0,2,1,17030.41,1
114819,678.0,5,3,47578.74,0
111885,464.0,2,1,50877.91,0
101796,507.0,4,2,56627.28,0
100760,765.0,8,0,13010.75,0
112330,518.0,1,0,4574.4,1
103302,503.0,1,1,12528.34,0
101869,602.0,1,0,29573.22,0
110683,732.0,6,0,703.63,0
112833,723.0,8,6,10755.16,0
106098,525.0,3,3,26895.94,1
109978,528.0,3,2,14249.09,3
113659,598.0,3,3,13299.96,0
109018,642.0,6,4,14840.31,0
111258,606.0,2,1,28645.48,0
105114,602.0,7,1,33154.93,0
108542,,0,0,69570.06,0
112385,647.0,5,1,52330.05,0
106892,644.0,2,1,12071.55,0
112505,624.0,4,4,12549.85,0
107523,680.0,4,2,8060.97,0
102183,687.0,3,1,2858.18,0
105352,326.0,0,0,22409.01,0
111449,570.0,3,2,8214.44,0
102556,672.0,7,1,14263.84,0
102555,481.0,1,0,5350.1,1
111683,551.0,5,2,61452.21,1
102226,471.0,2,1,6140.38,1
102106,761.0,3,2,0.0,0
103297,485.0,1,0,41092.16,1
105428,547.0,2,2,4470.11,0
105737,686.0,3,2,11766.37,0
101302,580.0,2,0,14159.12,0
102649,394.0,0,0,17519.93,0
107379,688.0,5,4,36175.49,0
110481,556.0,4,1,23711.97,1
108535,442.0,2,2,78678.88,1
101131,665.0,9,5,8946.18,0
101839,708.0,6,1,45156.7,0
111699,763.0,8,2,0.0,0
100801,713.0,5,3,5014.22,0
106608,594.0,4,2,35176.98,0
104124,524.0,2,1,4428.88,0
114651,457.0,2,2,28283.24,1
109221,682.0,5,4,13068.47,0
102361,696.0,3,1,14281.66,0
114434,628.0,6,1,16314.42,0
103786,598.0,5,4,23536.43,0
108368,506.0,2,2,17157.58,0
114404,597.0,2,1,50079.71,1
111447,709.0,4,2,6860.71,0
107963,594.0,5,2,8657.46,1
100757,684.0,3,3,2860.28,0
112760,610.0,5,1,35157.73,0
107177,469.0,2,1,36385.3,1
101218,814.0,10,6,7214.67,0
109824,698.0,12,2,1258.36,0
100590,645.0,5,4,18142.99,0
101737,386.0,0,0,9141.33,0
107186,535.0,5,1,23588.17,1
110751,527.0,0,0,74030.88,0
109481,635.0,3,3,7369.9,0
100050,639.0,3,1,28699.49,0
110741,665.0,7,5,8097.0,0
108883,697.0,5,1,21208.24,0
107525,664.0,8,0,5206.05,0
102873,638.0,2,1,13973.5,1
110489,497.0,3,1,44814.52,0
102355,601.0,1,1,29062.49,1
102425,375.0,1,0,48576.36,1
102434,576.0,6,1,13455.34,0
113731,661.0,4,1,16758.99,0
111413,597.0,3,1,27864.87,0
113644,795.0,5,3,37974.56,0
111621,,0,0,42650.51,0
104215,537.0,4,2,61309.12,1
112814,552.0,4,3,21869.83,0
102999,660.0,1,1,40731.48,0
109387,522.0,2,1,60495.72,0
108217,668.0,4,3,28341.67,0
104002,715.0,7,3,17526.24,0
113643,596.0,3,2,13588.75,2
104919,752.0,7,2,9047.63,0
102371,564.0,4,3,11119.2,0
112050,630.0,3,3,28958.05,0
107201,696.0,7,4,4397.04,0
101209,505.0,2,2,13237.35,2
108206,616.0,3,1,49614.18,0
114791,569.0,3,2,23837.84,0
101216,526.0,2,1,9760.77,0
101210,690.0,6,4,27117.95,0
102737,605.0,6,3,16917.3,0
110985,456.0,1,1,28351.24,1
102904,537.0,1,0,19412.52,1
111442,605.0,2,1,9049.83,1
105703,477.0,4,2,42880.83,1
106327,659.0,2,1,26264.18,0
112515,633.0,0,0,4337.37,0
101965,575.0,3,2,20063.98,0
114820,487.0,2,1,39708.02,2
109116,479.0,1,0,14117.38,0
112471,488.0,2,0,51130.59,1
105302,608.0,4,0,23744.48,0
114537,575.0,6,0,12024.02,1
111215,621.0,3,2,13849.32,0
113038,723.0,5,4,5462.54,0
100707,631.0,5,5,0.0,0
112013,647.0,8,0,10472.33,1
101906,719.0,7,4,561.97,0
103408,734.0,6,1,11812.66,0
112497,550.0,5,4,12735.68,2
110518,587.0,3,1,57515.7,0
111992,635.0,4,3,13063.35,0
107682,518.0,3,2,37781.53,3
113135,646.0,4,2,1033.15,0
109672,492.0,5,3,27971.33,0
114477,581.0,3,3,27160.98,0
108545,737.0,5,2,0.0,0
100279,644.0,4,3,22516.55,0
111646,564.0,2,2,49443.48,0
104696,650.0,5,4,19075.27,0
104986,607.0,4,3,29931.3,0
112923,663.0,4,3,21269.78,0
111433,682.0,3,0,13967.21,1
100146,635.0,4,2,38117.13,0
101980,796.0,7,1,9509.78,0
113744,692.0,6,3,34019.75,0
110845,591.0,2,2,19532.51,0
102010,610.0,4,1,6150.26,0
103899,470.0,3,1,27483.31,2
113573,,0,0,25961.16,0
100470,462.0,2,2,32118.82,2
102040,449.0,0,0,43470.97,0
106430,638.0,3,1,10229.24,0
112504,562.0,5,1,37157.01,2
110004,674.0,4,2,0.0,0
104102,,0,0,17074.21,0
103293,658.0,6,4,24084.39,0
106980,449.0,3,3,23515.37,1
112317,632.0,4,2,28358.35,0
109188,691.0,2,1,31304.82,0
104179,598.0,3,2,20568.07,0
113637,671.0,7,4,21034.8,0
112549,797.0,13,9,4642.15,0
101673,534.0,6,5,16089.72,0
114953,568.0,3,2,66575.45,0
113308,611.0,3,2,9632.79,0
103668,483.0,5,5,69137.98,0
111207,509.0,1,0,15975.7,0
106763,446.0,3,3,20235.22,0
108884,690.0,10,4,23314.32,0
108827,688.0,8,4,24728.1,0
108741,692.0,5,2,16082.92,0
113934,579.0,3,2,6097.02,1
105643,572.0,6,5,28035.17,0
102685,513.0,1,1,118884.02,1
102974,639.0,6,5,13395.06,0
107149,660.0,1,0,10335.25,0
102867,628.0,10,5,14110.32,0
110973,537.0,3,2,40813.58,2
113277,575.0,3,1,44380.8,1
105405,571.0,4,4,6946.99,0
109175,548.0,2,1,26817.41,0
112697,543.0,5,1,6839.94,0
112905,707.0,6,4,549.31,0
112882,566.0,2,1,7150.57,0
106796,596.0,5,1,36357.45,1
103641,,0,0,38419.95,0
114269,714.0,7,4,8307.08,0
114572,545.0,3,2,29272.08,1
113259,586.0,2,1,23815.8,2
113893,411.0,1,1,33685.51,1
114884,701.0,4,1,20693.38,0
113327,541.0,3,3,11753.14,0
111710,571.0,6,3,4311.12,0
102304,571.0,1,1,47914.6,1
114632,693.0,7,6,16778.76,0
106676,596.0,7,5,32231.36,0
113882,600.0,3,1,19377.7,0
106955,457.0,2,1,37384.25,0
114731,663.0,5,4,17450.36,0
105716,717.0,3,1,13584.22,0
102445,799.0,8,4,0.0,0
106152,560.0,3,1,32661.48,0
111052,470.0,1,1,17298.35,1
102447,582.0,4,1,37539.28,0
111238,583.0,6,3,27377.65,0
111766,578.0,3,2,21968.32,0
100063,694.0,3,2,38759.4,0
113101,666.0,5,4,34139.69,0
112215,494.0,1,0,20155.99,1
112790,779.0,3,1,5820.45,0
114788,564.0,3,1,54426.5,0
110007,697.0,2,1,22494.04,0
108214,721.0,6,3,1147.38,0
109647,501.0,1,1,23307.04,0
107557,510.0,1,1,26704.64,0
101503,653.0,6,0,22597.99,0
111389,688.0,7,5,17452.58,0
106813,645.0,6,2,2775.71,0
107582,595.0,4,2,8970.79,0
107800,,0,0,40328.1,0
113336,678.0,1,0,26934.26,0
103453,646.0,6,4,5924.0,0
114509,679.0,4,3,26609.86,0
109003,,0,0,49155.71,0
100149,692.0,5,2,7813.31,0
109813,427.0,1,1,23011.51,1
109108,693.0,14,5,5500.54,0
107015,608.0,4,2,76334.44,0
110874,504.0,2,1,28091.58,0
111062,734.0,2,2,7276.12,0
112708,636.0,2,0,4333.19,0
100977,610.0,4,0,23285.05,0
106283,707.0,4,2,37625.27,0
110647,570.0,3,2,14377.85,0
103229,646.0,4,2,13557.12,0
101330,466.0,3,0,40132.85,1
104209,630.0,2,1,17987.59,0
104188,740.0,5,2,17623.73,0
113761,729.0,6,2,27811.38,0
113999,546.0,9,2,7580.27,1
103898,633.0,1,1,29000.62,0
114906,,0,0,41945.66,0
106633,466.0,1,1,8017.22,0
103440,660.0,2,0,77646.61,0
105176,741.0,4,2,16066.88,0
103775,649.0,2,0,10346.85,0
111095,631.0,4,2,4551.48,0
110510,482.0,2,1,25901.91,1
105676,710.0,7,1,3394.47,0
112034,638.0,4,0,28340.79,0
113967,517.0,2,1,17876.34,1
107107,663.0,4,1,58939.78,0
105981,654.0,3,2,16156.51,0
101182,448.0,2,1,22700.2,0
109383,619.0,5,3,28295.33,0
113035,734.0,8,3,7191.06,0
109441,687.0,7,4,687.83,0
103077,557.0,2,0,10359.65,1
100187,650.0,4,3,8677.24,0
100259,736.0,6,3,17840.43,0
109145,440.0,0,0,51560.01,0
110193,527.0,5,1,43740.97,2
102812,505.0,3,0,37699.77,2
112935,628.0,4,2,18313.83,0
104572,434.0,2,1,81046.31,1
107832,619.0,6,2,15982.82,0
103601,694.0,6,2,1357.87,0
103471,748.0,6,2,30712.59,0
111522,584.0,6,4,35062.7,1
104880,576.0,5,2,31342.29,0
