id,age,gender,education,employment_type,annual_income,loan_amount,loan_term,purpose,home_ownership,dependents
108388,56,Male,Masters,Salaried,49875.26,9621.22,36,Medical,Rent,1.0
105125,60,Female,Bachelors,Self-Employed,74624.27,12036.54,24,Auto,Rent,2.0
100378,60,Male,High School,Salaried,34756.66,17244.58,36,Debt Consolidation,Mortgage,1.0
112097,57,Male,Bachelors,Salaried,59434.84,11549.9,48,Other,Rent,3.0
111519,48,Female,Bachelors,Salaried,49105.67,17347.2,48,Home Improvement,Mortgage,3.0
103845,48,Male,Masters,Contract,106894.35,40337.16,48,Debt Consolidation,Rent,3.0
113583,54,Female,High School,Self-Employed,50757.97,8752.97,72,Education,Own,1.0
112336,63,Female,Masters,Business Owner,134295.14,24097.37,72,Debt Consolidation,Rent,1.0
110537,50,Other,Bachelors,Self-Employed,102834.63,10089.02,36,Business,Mortgage,0.0
114987,63,Female,Masters,Contract,80846.73,14875.78,36,Debt Consolidation,Mortgage,4.0
107370,41,Female,Bachelors,Contract,53753.48,22430.95,24,Medical,Own,1.0
109999,33,Other,Bachelors,Salaried,43833.72,9956.61,48,Vacation,Mortgage,1.0
107157,38,Male,High School,Self-Employed,,12673.28,24,Home Improvement,Mortgage,1.0
105141,30,Female,High School,Business Owner,54164.14,17847.71,72,Home Improvement,Rent,2.0
103545,46,Female,Bachelors,Salaried,70074.29,27131.31,72,Home Improvement,Mortgage,2.0
110837,46,Female,Masters,Self-Employed,,73649.81,48,Other,Rent,1.0
107672,40,Female,Bachelors,Salaried,36715.26,12360.66,36,Education,Mortgage,0.0
105024,49,Male,High School,Unemployed,15824.05,7147.47,72,Debt Consolidation,Rent,2.0
111291,75,Male,Bachelors,Contract,50239.22,4968.02,36,Home Improvement,Mortgage,4.0
108998,75,Female,High School,Contract,28272.77,13388.15,36,Debt Consolidation,Rent,3.0
107750,50,Female,Bachelors,Salaried,116533.3,68341.66,72,Other,Own,4.0
105998,38,Female,High School,Unemployed,8000.0,2685.94,12,Medical,Mortgage,1.0
100283,59,Male,Bachelors,Business Owner,60620.16,30250.98,36,Auto,Other,2.0
112081,48,Male,High School,Salaried,50233.43,5857.1,48,Auto,Own,1.0
105746,54,Female,Bachelors,Salaried,93290.51,16370.14,24,Education,Rent,2.0
101214,46,Male,Bachelors,Salaried,90010.08,38835.5,36,Education,Mortgage,3.0
104663,53,Female,High School,Salaried,29574.91,7186.48,60,Auto,Mortgage,2.0
109773,33,Female,Masters,Salaried,54699.58,36977.67,36,Debt Consolidation,Mortgage,1.0
105385,42,Male,High School,Salaried,37311.75,14467.32,12,Medical,Own,1.0
111275,62,Female,High School,Business Owner,59014.16,23554.39,60,Debt Consolidation,Rent,2.0
107983,39,Male,Masters,Salaried,76580.08,57185.78,12,Vacation,Rent,1.0
105664,45,Male,Masters,Business Owner,164395.27,55787.96,24,Auto,Rent,
106291,60,Female,Bachelors,Salaried,71531.43,12652.89,60,Medical,Rent,0.0
102501,69,Male,Bachelors,Salaried,49271.23,18050.16,24,Education,Rent,3.0
110804,48,Male,Bachelors,Salaried,97413.39,30867.6,12,Business,Mortgage,2.0
102220,55,Male,Doctorate,Salaried,108255.47,21184.88,48,Business,Rent,3.0
110438,45,Male,Bachelors,Salaried,67470.38,21835.27,60,Debt Consolidation,Rent,4.0
103827,48,Male,Other,Business Owner,60320.64,31921.3,12,Home Improvement,Mortgage,6.0
104536,62,Male,Other,Self-Employed,,17061.14,72,Home Improvement,Own,5.0
101138,54,Female,Other,Salaried,36008.52,4766.78,60,Other,Own,3.0
114650,47,Male,High School,Salaried,29645.28,10905.32,24,Medical,Mortgage,2.0
108356,50,Female,Other,Salaried,46801.24,18824.84,36,Other,Mortgage,5.0
111600,55,Female,High School,Salaried,40749.92,2342.5,84,Debt Consolidation,Rent,2.0
106902,57,Female,Bachelors,Contract,57661.44,26083.57,36,Medical,Own,6.0
114457,48,Female,High School,Contract,45193.19,35841.65,36,Auto,Mortgage,
108724,44,Female,Bachelors,Salaried,65952.7,52955.02,60,Business,Rent,0.0
110988,72,Male,High School,Salaried,30179.76,14765.93,36,Home Improvement,Mortgage,2.0
111304,41,Male,Masters,Salaried,130841.83,85793.86,24,Debt Consolidation,Mortgage,2.0
114660,41,Female,High School,Salaried,25662.32,3415.52,48,Home Improvement,Mortgage,5.0
100834,75,Female,Masters,Contract,101467.86,50028.67,24,Home Improvement,Mortgage,3.0
101953,48,Male,Bachelors,Salaried,81841.8,7543.32,12,Auto,Rent,2.0
103387,71,Female,High School,Salaried,74642.8,28733.23,60,Business,Rent,4.0
103011,55,Male,High School,Business Owner,52237.85,3719.23,36,Wedding,Mortgage,2.0
100469,75,Female,High School,Salaried,49357.85,3438.78,36,Home Improvement,Mortgage,2.0
105097,41,Male,High School,Salaried,37186.32,12194.3,60,Medical,Mortgage,2.0
111066,60,Male,Bachelors,Contract,74723.01,30806.26,36,Business,Mortgage,2.0
107973,70,Male,Bachelors,Self-Employed,70665.68,11853.67,36,Auto,Mortgage,1.0
104971,37,Female,Bachelors,Contract,76356.0,25202.27,36,Medical,Rent,3.0
106397,37,Female,Masters,Business Owner,116069.39,23237.56,60,Other,Rent,
112748,37,Female,Bachelors,Contract,41314.43,14214.76,60,Wedding,Mortgage,3.0
105973,56,Male,Masters,Business Owner,110910.89,8972.36,36,Debt Consolidation,Own,2.0
111490,54,Female,Bachelors,Salaried,34239.38,14321.73,48,Debt Consolidation,Mortgage,5.0
114196,75,Female,Bachelors,Unemployed,12175.08,3133.15,36,Other,Rent,3.0
109704,37,Male,Masters,Self-Employed,79690.55,33037.55,36,Debt Consolidation,Own,2.0
101387,44,Male,Bachelors,Salaried,55181.59,22904.15,24,Debt Consolidation,Own,3.0
111381,56,Female,High School,Contract,27993.09,18921.46,72,Auto,Rent,1.0
101963,64,Male,High School,Salaried,69828.31,5283.23,84,Medical,Own,2.0
108858,36,Female,Bachelors,Self-Employed,73518.05,13174.94,12,Education,Mortgage,3.0
104822,75,Female,High School,Salaried,32964.87,5430.81,48,Other,Rent,1.0
106106,58,Female,High School,Self-Employed,63857.33,5773.47,36,Education,Own,1.0
105180,51,Male,Bachelors,Self-Employed,61738.93,33917.03,72,Home Improvement,Rent,4.0
112640,53,Female,Bachelors,Salaried,34599.06,12889.49,36,Auto,Own,6.0
104684,57,Male,Bachelors,Unemployed,17746.96,11355.35,36,Other,Own,1.0
102983,43,Male,Other,Salaried,38843.65,6201.7,60,Wedding,Own,1.0
102686,66,Male,Bachelors,Salaried,100447.35,29059.31,60,Auto,Rent,1.0
112273,66,Female,Bachelors,Salaried,38594.31,17427.42,36,Debt Consolidation,Mortgage,2.0
107515,63,Female,High School,Self-Employed,43951.41,13715.36,60,Home Improvement,Own,5.0
106633,63,Male,High School,Self-Employed,,21058.95,36,Auto,Rent,1.0
102876,34,Female,Bachelors,Contract,52853.78,9574.37,36,Debt Consolidation,Other,1.0
105805,47,Male,Other,Contract,21362.64,7986.23,12,Medical,Own,3.0
112765,42,Male,Masters,Salaried,66756.21,57167.64,72,Wedding,Rent,0.0
110458,37,Female,Masters,Business Owner,158423.6,125640.73,12,Debt Consolidation,Rent,1.0
111426,75,Male,Bachelors,Self-Employed,,13077.36,60,Auto,Rent,6.0
105424,38,Male,Bachelors,Salaried,80871.24,10411.55,60,Medical,Rent,0.0
108230,41,Female,Masters,Salaried,54958.08,32511.56,24,Medical,Rent,0.0
103308,75,Male,High School,Business Owner,54188.67,10897.5,72,Other,Rent,3.0
109260,36,Male,High School,Salaried,46674.77,7315.34,36,Business,Rent,1.0
108085,44,Male,Bachelors,Self-Employed,37685.13,2060.15,84,Education,Mortgage,3.0
114705,32,Female,Masters,Salaried,107314.57,29379.5,60,Other,Rent,0.0
103803,32,Male,Bachelors,Salaried,68125.92,4699.68,24,Auto,Rent,
107882,56,Female,Bachelors,Salaried,51904.34,20392.8,36,Other,Mortgage,2.0
103793,35,Female,Masters,Business Owner,114943.96,25159.65,24,Education,Own,2.0
111584,71,Male,Masters,Salaried,98899.7,26181.59,84,Medical,Mortgage,6.0
111599,56,Male,High School,Self-Employed,43035.93,21464.72,36,Other,Other,0.0
105161,37,Female,Masters,Salaried,70008.81,11270.3,60,Debt Consolidation,Mortgage,1.0
101408,67,Female,High School,Self-Employed,55417.56,21436.26,12,Education,Own,2.0
106367,71,Male,Bachelors,Self-Employed,100515.49,72722.7,48,Vacation,Mortgage,2.0
112117,43,Female,High School,Salaried,33585.84,30504.96,24,Debt Consolidation,Mortgage,0.0
101930,53,Male,Bachelors,Self-Employed,85385.0,18681.94,12,Business,Rent,2.0
112546,44,Female,High School,Self-Employed,24862.18,6319.58,36,Debt Consolidation,Mortgage,2.0
102427,61,Female,High School,Self-Employed,64889.49,14602.61,72,Education,Own,3.0
109584,74,Male,Bachelors,Unemployed,12493.66,2563.48,48,Vacation,Mortgage,1.0
109532,48,Male,High School,Self-Employed,91753.32,91091.87,72,Education,Rent,3.0
101386,69,Male,High School,Salaried,40678.2,24879.35,84,Debt Consolidation,Rent,1.0
105432,63,Male,Masters,Salaried,125057.86,31293.7,24,Debt Consolidation,Mortgage,2.0
104939,75,Male,Masters,Self-Employed,115984.9,38301.79,24,Wedding,Own,2.0
110970,70,Female,High School,Salaried,46737.42,34811.92,72,Medical,Mortgage,2.0
102321,75,Other,High School,Salaried,33809.59,24353.82,84,Home Improvement,Own,2.0
100320,45,Female,High School,Contract,48237.41,21056.79,60,Wedding,Own,2.0
105786,35,Male,Masters,Self-Employed,64924.25,22323.12,36,Medical,Rent,0.0
113342,75,Female,Masters,Salaried,93424.01,16536.89,24,Business,Rent,1.0
109826,67,Male,High School,Salaried,21579.39,4338.47,48,Debt Consolidation,Rent,3.0
108208,47,Female,Bachelors,Self-Employed,103596.56,34610.78,24,Home Improvement,Own,1.0
113015,43,Female,Bachelors,Salaried,71514.59,6215.22,60,Medical,Mortgage,3.0
101070,45,Female,High School,Contract,40454.69,12247.23,36,Vacation,Mortgage,0.0
114198,60,Male,Bachelors,Self-Employed,34838.09,13375.13,36,Other,Rent,2.0
108928,64,Male,High School,Self-Employed,33669.07,7120.42,60,Other,Rent,2.0
111667,58,Male,Bachelors,Salaried,67719.24,16733.64,36,Wedding,Rent,6.0
100228,42,Female,Bachelors,Self-Employed,76027.66,41352.61,12,Business,Rent,2.0
105459,41,Male,Masters,Business Owner,156478.01,41987.47,72,Debt Consolidation,Own,1.0
108727,53,Male,Masters,Salaried,118959.47,23585.82,48,Medical,Mortgage,2.0
112286,43,Female,Other,Contract,31982.69,3105.84,48,Medical,Mortgage,1.0
111276,38,Female,Bachelors,Salaried,65280.78,8950.97,12,Debt Consolidation,Mortgage,1.0
107711,51,Male,High School,Business Owner,37293.36,2631.73,36,Debt Consolidation,Rent,2.0
101439,34,Female,Masters,Unemployed,12408.3,2178.27,36,Debt Consolidation,Own,1.0
104240,31,Male,High School,Salaried,45708.7,25785.19,48,Debt Consolidation,Rent,0.0
101181,61,Male,Bachelors,Self-Employed,62097.96,22919.52,12,Debt Consolidation,Mortgage,2.0
112364,70,Female,Bachelors,Business Owner,143015.28,73575.37,36,Wedding,Mortgage,6.0
105275,48,Female,High School,Salaried,23666.54,5545.48,60,Debt Consolidation,Rent,2.0
108426,45,Female,Bachelors,Salaried,62139.24,22695.78,72,Debt Consolidation,Mortgage,2.0
102694,56,Male,High School,Salaried,33194.39,5975.99,60,Other,Mortgage,2.0
108916,46,Female,Other,Salaried,26240.87,15824.72,60,Auto,Mortgage,0.0
107154,71,Female,Bachelors,Self-Employed,55629.06,23315.57,60,Education,Mortgage,4.0
110389,41,Male,Bachelors,Self-Employed,135187.19,42006.81,72,Home Improvement,Rent,2.0
110943,32,Male,Bachelors,Salaried,36351.56,9099.9,72,Auto,Mortgage,1.0
101422,52,Female,Masters,Business Owner,162628.98,39329.68,48,Home Improvement,Other,3.0
109196,40,Male,Masters,Salaried,93348.23,52488.43,36,Auto,Own,0.0
109793,36,Male,High School,Salaried,30190.61,16203.16,36,Debt Consolidation,Rent,1.0
107715,48,Male,High School,Salaried,51472.34,31106.08,48,Medical,Mortgage,4.0
111836,47,Female,High School,Unemployed,12062.3,9288.1,12,Home Improvement,Own,5.0
110797,43,Male,Other,Salaried,41494.28,21020.97,24,Home Improvement,Mortgage,3.0
114240,30,Male,Masters,Salaried,38195.82,24511.91,48,Debt Consolidation,Rent,0.0
113239,45,Male,Doctorate,Salaried,92538.72,33813.03,48,Education,Other,2.0
114939,39,Male,Bachelors,Salaried,58337.79,6361.34,24,Business,Mortgage,0.0
110623,63,Male,Masters,Business Owner,100221.72,5545.7,48,Debt Consolidation,Own,1.0
102273,40,Male,Bachelors,Unemployed,14051.41,6198.92,84,Other,Mortgage,3.0
109688,49,Male,Bachelors,Salaried,74416.47,52523.22,36,Home Improvement,Rent,4.0
102896,74,Female,Bachelors,Salaried,47419.22,25252.26,36,Home Improvement,Own,5.0
101597,47,Male,Bachelors,Salaried,73935.38,42301.14,48,Home Improvement,Rent,1.0
111301,62,Male,Bachelors,Salaried,79128.41,30330.34,24,Home Improvement,Own,5.0
109241,75,Female,Bachelors,Salaried,77400.17,24939.21,72,Education,Own,4.0
112136,66,Male,Bachelors,Contract,44434.75,13485.31,72,Debt Consolidation,Mortgage,6.0
108673,67,Female,Bachelors,Business Owner,159606.78,95474.54,36,Debt Consolidation,Mortgage,1.0
114464,60,Female,Masters,Salaried,92106.0,54627.83,36,Debt Consolidation,Rent,0.0
113352,41,Male,Masters,Salaried,78675.35,33106.02,36,Business,Rent,1.0
106897,66,Male,Bachelors,Self-Employed,,17960.94,48,Home Improvement,Rent,3.0
101493,61,Male,Masters,Contract,66753.21,8968.13,24,Medical,Mortgage,5.0
101991,75,Female,High School,Salaried,85859.98,39664.98,48,Business,Rent,1.0
112138,46,Male,Bachelors,Self-Employed,117587.51,64929.64,36,Other,Own,2.0
109713,62,Male,Bachelors,Salaried,68430.75,23040.28,36,Education,Mortgage,2.0
111526,46,Male,Bachelors,Self-Employed,116719.12,20692.24,24,Auto,Rent,4.0
112755,40,Female,Masters,Self-Employed,118741.96,69329.17,36,Medical,Mortgage,1.0
111339,53,Male,High School,Salaried,63168.03,37888.87,84,Debt Consolidation,Rent,0.0
110231,68,Female,Bachelors,Contract,51018.79,19976.28,60,Wedding,Own,2.0
110122,51,Female,Doctorate,Contract,149025.67,34579.59,36,Vacation,Own,1.0
108464,56,Male,Bachelors,Contract,86087.12,43633.6,72,Debt Consolidation,Rent,2.0
113562,74,Male,High School,Salaried,58235.5,13277.0,48,Home Improvement,Mortgage,3.0
105268,50,Female,Masters,Salaried,131537.27,45751.7,12,Auto,Other,3.0
100450,55,Male,High School,Salaried,29792.3,13976.0,72,Home Improvement,Own,3.0
101284,50,Female,Bachelors,Salaried,57502.71,28882.09,36,Education,Own,1.0
111982,73,Male,Doctorate,Self-Employed,257710.95,78699.88,24,Business,Own,3.0
103474,43,Female,Bachelors,Salaried,61875.3,3833.69,60,Home Improvement,Mortgage,0.0
106686,48,Male,Masters,Contract,103699.04,18706.64,36,Debt Consolidation,Rent,2.0
102312,47,Male,High School,Salaried,33475.83,4010.11,24,Education,Rent,2.0
110191,47,Male,High School,Salaried,87596.27,8297.97,72,Debt Consolidation,Own,1.0
106629,35,Male,Bachelors,Salaried,55939.9,17441.86,36,Education,Mortgage,1.0
108821,75,Male,Masters,Salaried,78046.04,5331.63,36,Business,Rent,3.0
105197,45,Female,Other,Business Owner,35201.96,2032.81,48,Wedding,Other,0.0
108121,43,Female,Bachelors,Contract,26278.2,11563.09,12,Other,Mortgage,0.0
110994,47,Male,Bachelors,Self-Employed,59028.36,16129.79,12,Debt Consolidation,Mortgage,0.0
110978,37,Male,Bachelors,Salaried,47835.87,11308.48,84,Debt Consolidation,Mortgage,0.0
103531,75,Male,Bachelors,Self-Employed,43925.1,25434.37,60,Home Improvement,Own,4.0
102923,46,Male,Bachelors,Salaried,72738.6,62373.31,60,Business,Other,4.0
112114,33,Female,High School,Business Owner,44937.22,16735.04,84,Auto,Own,1.0
108012,59,Other,Masters,Salaried,98225.23,26105.82,72,Other,Rent,2.0
111292,75,Male,High School,Contract,31671.34,20420.66,72,Medical,Mortgage,
108828,59,Male,Bachelors,Salaried,42448.64,24306.19,48,Education,Rent,5.0
108484,61,Female,Masters,Unemployed,16681.74,4418.97,12,Debt Consolidation,Mortgage,5.0
109058,32,Male,Bachelors,Self-Employed,46401.38,18234.17,48,Home Improvement,Rent,1.0
114006,66,Female,Masters,Contract,89893.12,6592.57,84,Other,Mortgage,2.0
107140,69,Female,High School,Business Owner,63955.49,6155.99,84,Auto,Own,2.0
103345,35,Male,High School,Salaried,24333.72,12956.99,12,Other,Mortgage,1.0
113415,60,Male,High School,Contract,30844.72,11426.81,48,Other,Rent,3.0
114313,69,Male,Masters,Contract,82282.98,17844.44,84,Education,Own,3.0
101436,62,Male,High School,Unemployed,18133.59,1474.12,48,Medical,Rent,1.0
112770,48,Female,High School,Business Owner,64573.7,41733.29,48,Medical,Rent,0.0
100122,75,Male,Masters,Business Owner,279665.65,202896.18,36,Wedding,Mortgage,3.0
110046,54,Male,High School,Salaried,22475.8,14289.23,60,Home Improvement,Other,1.0
103467,38,Female,High School,Business Owner,42099.19,25521.12,72,Debt Consolidation,Own,1.0
109266,55,Female,High School,Business Owner,65318.25,8926.02,36,Vacation,Rent,2.0
107858,57,Female,Masters,Self-Employed,70372.07,28958.89,48,Medical,Mortgage,4.0
104659,57,Male,Masters,Unemployed,12801.51,7673.71,24,Debt Consolidation,Rent,3.0
107694,75,Female,Bachelors,Self-Employed,67362.57,6579.87,36,Debt Consolidation,Other,5.0
114867,42,Male,High School,Self-Employed,34277.88,7518.74,72,Education,Own,0.0
103862,51,Other,Bachelors,Self-Employed,46999.09,16369.71,12,Other,Rent,1.0
108224,54,Female,Bachelors,Contract,43669.58,1661.19,72,Medical,Rent,1.0
100213,51,Female,High School,Contract,69461.07,7452.13,72,Wedding,Own,4.0
107077,50,Male,High School,Self-Employed,47384.34,39755.39,60,Debt Consolidation,Rent,2.0
107456,60,Female,High School,Self-Employed,32426.76,16103.49,12,Vacation,Rent,3.0
106931,35,Female,Bachelors,Contract,29372.97,2220.61,72,Education,Rent,2.0
104179,75,Male,Bachelors,Salaried,99537.78,24222.79,12,Auto,Own,1.0
103201,52,Female,Bachelors,Salaried,44398.47,4620.96,24,Debt Consolidation,Own,0.0
103435,53,Male,Bachelors,Salaried,40703.18,30506.47,60,Debt Consolidation,Rent,3.0
110649,42,Female,Masters,Salaried,94010.26,50609.03,84,Home Improvement,Mortgage,1.0
103690,53,Male,High School,Salaried,45480.38,6975.27,12,Home Improvement,Mortgage,0.0
102913,37,Female,Masters,Unemployed,34466.3,9139.61,12,Home Improvement,Mortgage,0.0
104636,36,Female,Bachelors,Salaried,67299.37,15914.09,60,Home Improvement,Rent,0.0
111105,40,Male,Masters,Unemployed,19712.74,2292.98,60,Medical,Mortgage,1.0
108740,50,Female,Masters,Contract,94386.89,10713.96,24,Medical,Mortgage,5.0
110593,70,Male,High School,Salaried,38432.68,17139.08,48,Debt Consolidation,Rent,2.0
105888,56,Female,High School,Business Owner,65970.07,39061.8,60,Home Improvement,Rent,1.0
108963,49,Female,Masters,Salaried,36886.95,12096.95,48,Home Improvement,Rent,0.0
112893,43,Female,Masters,Self-Employed,115203.61,47335.66,24,Education,Own,3.0
100395,45,Female,Bachelors,Business Owner,106666.82,38592.25,60,Home Improvement,Own,1.0
112212,69,Male,Masters,Salaried,88997.88,69210.68,60,Business,Mortgage,4.0
111808,50,Female,Bachelors,Salaried,124055.91,40906.13,36,Debt Consolidation,Mortgage,0.0
106531,55,Male,Masters,Salaried,108470.44,6353.37,12,Debt Consolidation,Mortgage,2.0
100455,38,Male,High School,Salaried,43584.37,7170.02,36,Debt Consolidation,Mortgage,3.0
103567,61,Female,Doctorate,Contract,167417.83,34936.19,72,Debt Consolidation,Rent,3.0
112437,72,Female,High School,Self-Employed,68311.26,25420.32,72,Debt Consolidation,Rent,2.0
106627,31,Female,Bachelors,Salaried,36335.75,33350.12,36,Auto,Rent,1.0
113916,50,Female,High School,Salaried,41641.79,24887.72,72,Business,Rent,3.0
101822,69,Female,Bachelors,Self-Employed,85668.49,39379.26,60,Home Improvement,Mortgage,5.0
102914,45,Female,Bachelors,Salaried,83199.56,3646.75,48,Debt Consolidation,Own,0.0
106849,50,Male,Masters,Salaried,92871.19,61345.34,12,Wedding,Rent,2.0
102100,45,Female,Bachelors,Salaried,71748.19,27213.89,12,Other,Mortgage,1.0
105021,59,Male,High School,Contract,40430.3,3598.65,60,Business,Own,2.0
110095,58,Female,Bachelors,Self-Employed,114726.37,99445.11,60,Home Improvement,Own,1.0
112066,60,Female,Other,Business Owner,59808.73,36355.99,72,Medical,Own,3.0
105301,75,Female,High School,Self-Employed,60019.57,4420.8,48,Auto,Rent,5.0
101470,33,Male,High School,Salaried,26953.76,10070.35,36,Debt Consolidation,Mortgage,2.0
105959,38,Male,Masters,Self-Employed,90809.78,23826.41,12,Debt Consolidation,Rent,1.0
106179,69,Male,Bachelors,Self-Employed,90904.5,42830.08,36,Home Improvement,Mortgage,3.0
110912,52,Female,High School,Self-Employed,49655.45,6420.39,12,Education,Rent,0.0
100136,33,Female,High School,Business Owner,36552.06,15648.29,36,Home Improvement,Other,1.0
113291,53,Male,High School,Self-Employed,34677.84,1617.24,12,Business,Mortgage,1.0
103108,57,Female,Bachelors,Contract,44918.86,19465.82,36,Education,Mortgage,1.0
110402,54,Male,High School,Business Owner,113983.79,33707.74,72,Business,Mortgage,4.0
113959,34,Male,High School,Contract,28792.88,12095.33,48,Auto,Rent,0.0
